,SID,CID,date,attendance
12965,152,10,2018-03-11,attended
12966,152,10,2018-03-18,attended
12967,152,10,2018-03-25,attended
12968,152,10,2018-04-01,excused
12969,152,10,2018-04-08,attended
12970,152,10,2018-04-15,attended
12971,152,10,2018-04-22,attended
12972,152,10,2018-04-29,attended
12973,152,10,2018-05-06,attended
12974,152,10,2018-05-13,attended
12975,152,10,2018-05-20,attended
12976,152,10,2018-05-27,attended
12977,152,10,2018-06-03,attended
12978,152,10,2018-06-10,absent
12979,152,10,2018-06-17,attended
12980,152,10,2018-06-24,attended
12981,152,10,2018-07-01,attended
12982,152,10,2018-07-08,attended
12983,152,10,2018-07-15,attended
12984,152,10,2018-07-22,attended
12985,152,10,2018-07-29,attended
12986,152,10,2018-08-05,excused
12987,152,10,2018-08-12,attended
12988,152,10,2018-08-19,attended
12989,152,10,2018-08-26,attended
12990,152,10,2018-09-02,excused
12991,152,10,2018-09-09,attended
12992,152,10,2018-09-16,attended
12993,152,10,2018-09-23,attended
12994,152,10,2018-09-30,attended
12995,152,10,2018-10-07,attended
12996,152,10,2018-10-14,attended
12997,152,10,2018-10-21,attended
12998,152,10,2018-10-28,excused
12999,152,10,2018-11-04,absent
13000,152,10,2018-11-11,absent
13001,152,10,2018-11-18,attended
13002,152,10,2018-11-25,attended
13003,152,10,2018-12-02,attended
13004,152,10,2018-12-09,attended
13005,152,10,2018-12-16,attended
13006,152,10,2018-12-23,attended
13007,152,10,2018-12-30,attended
13008,152,10,2019-01-06,attended
13009,152,10,2019-01-13,attended
13010,152,10,2019-01-20,attended
13011,152,10,2019-01-27,attended
13012,152,10,2019-02-03,attended
13013,152,10,2019-02-10,excused
13014,152,10,2019-02-17,attended
13015,152,10,2019-02-24,absent
13016,152,10,2019-03-03,attended
13017,152,10,2019-03-10,attended
13018,152,10,2019-03-17,attended
13019,152,10,2019-03-24,attended
13020,152,10,2019-03-31,attended
13021,152,10,2019-04-07,attended
13022,152,10,2019-04-14,attended
13023,152,10,2019-04-21,attended
13024,152,10,2019-04-28,attended
13025,152,10,2019-05-05,attended
13026,152,10,2019-05-12,attended
13027,152,10,2019-05-19,excused
13028,152,10,2019-05-26,attended
13029,152,10,2019-06-02,attended
13030,152,10,2019-06-09,attended
13031,152,10,2019-06-16,absent
13032,152,10,2019-06-23,excused
13033,152,10,2019-06-30,absent
13034,152,10,2019-07-07,attended
13035,152,10,2019-07-14,attended
13036,152,10,2019-07-21,absent
13037,152,10,2019-07-28,absent
13038,152,10,2019-08-04,attended
13039,152,10,2019-08-11,attended
13040,152,10,2019-08-18,attended
13041,152,10,2019-08-25,excused
13042,152,10,2019-09-01,attended
13043,152,10,2019-09-08,attended
13044,152,10,2019-09-15,excused
13045,152,10,2019-09-22,attended
13046,152,10,2019-09-29,excused
13047,152,10,2019-10-06,attended
13048,152,10,2019-10-13,excused
13049,152,10,2019-10-20,attended
13050,152,10,2019-10-27,excused
13051,152,10,2019-11-03,attended
13052,152,10,2019-11-10,attended
13053,152,10,2019-11-17,attended
13054,152,10,2019-11-24,attended
13055,152,10,2019-12-01,attended
13056,152,10,2019-12-08,attended
13057,152,10,2019-12-15,attended
13058,152,10,2019-12-22,attended
13059,152,10,2019-12-29,absent
13060,153,5,2018-03-11,attended
13061,153,5,2018-03-18,attended
13062,153,5,2018-03-25,attended
13063,153,5,2018-04-01,absent
13064,153,5,2018-04-08,attended
13065,153,5,2018-04-15,attended
13066,153,5,2018-04-22,attended
13067,153,5,2018-04-29,attended
13068,153,5,2018-05-06,attended
13069,153,5,2018-05-13,excused
13070,153,5,2018-05-20,attended
13071,153,5,2018-05-27,attended
13072,153,5,2018-06-03,attended
13073,153,5,2018-06-10,attended
13074,153,5,2018-06-17,attended
13075,153,5,2018-06-24,attended
13076,153,5,2018-07-01,attended
13077,153,5,2018-07-08,attended
13078,153,5,2018-07-15,attended
13079,153,5,2018-07-22,attended
13080,153,5,2018-07-29,attended
13081,153,5,2018-08-05,excused
13082,153,5,2018-08-12,attended
13083,153,5,2018-08-19,attended
13084,153,5,2018-08-26,attended
13085,153,5,2018-09-02,attended
13086,153,5,2018-09-09,attended
13087,153,5,2018-09-16,attended
13088,153,5,2018-09-23,attended
13089,153,5,2018-09-30,attended
13090,153,5,2018-10-07,attended
13091,153,5,2018-10-14,attended
13092,153,5,2018-10-21,attended
13093,153,5,2018-10-28,attended
13094,153,5,2018-11-04,attended
13095,153,5,2018-11-11,attended
13096,153,5,2018-11-18,attended
13097,153,5,2018-11-25,attended
13098,153,5,2018-12-02,attended
13099,153,5,2018-12-09,absent
13100,153,5,2018-12-16,attended
13101,153,5,2018-12-23,attended
13102,153,5,2018-12-30,attended
13103,153,5,2019-01-06,attended
13104,153,5,2019-01-13,attended
13105,153,5,2019-01-20,attended
13106,153,5,2019-01-27,attended
13107,153,5,2019-02-03,attended
13108,153,5,2019-02-10,attended
13109,153,5,2019-02-17,absent
13110,153,5,2019-02-24,attended
13111,153,5,2019-03-03,attended
13112,153,5,2019-03-10,attended
13113,153,5,2019-03-17,absent
13114,153,5,2019-03-24,attended
13115,153,5,2019-03-31,attended
13116,153,5,2019-04-07,attended
13117,153,5,2019-04-14,attended
13118,153,5,2019-04-21,attended
13119,153,5,2019-04-28,attended
13120,153,5,2019-05-05,excused
13121,153,5,2019-05-12,attended
13122,153,5,2019-05-19,excused
13123,153,5,2019-05-26,attended
13124,153,5,2019-06-02,attended
13125,153,5,2019-06-09,attended
13126,153,5,2019-06-16,attended
13127,153,5,2019-06-23,attended
13128,153,5,2019-06-30,attended
13129,153,5,2019-07-07,excused
13130,153,5,2019-07-14,attended
13131,153,5,2019-07-21,attended
13132,153,5,2019-07-28,attended
13133,153,5,2019-08-04,excused
13134,153,5,2019-08-11,attended
13135,153,5,2019-08-18,attended
13136,153,5,2019-08-25,attended
13137,153,5,2019-09-01,absent
13138,153,5,2019-09-08,attended
13139,153,5,2019-09-15,attended
13140,153,5,2019-09-22,attended
13141,153,5,2019-09-29,attended
13142,153,5,2019-10-06,attended
13143,153,5,2019-10-13,attended
13144,153,5,2019-10-20,attended
13145,153,5,2019-10-27,attended
13146,153,5,2019-11-03,attended
13147,153,5,2019-11-10,attended
13148,153,5,2019-11-17,attended
13149,153,5,2019-11-24,attended
13150,153,5,2019-12-01,attended
13151,153,5,2019-12-08,attended
13152,153,5,2019-12-15,absent
13153,153,5,2019-12-22,excused
13154,153,5,2019-12-29,attended
13155,154,4,2017-10-01,attended
13156,154,4,2017-10-08,excused
13157,154,4,2017-10-15,attended
13158,154,4,2017-10-22,attended
13159,154,4,2017-10-29,absent
13160,154,4,2017-11-05,absent
13161,154,4,2017-11-12,absent
13162,154,4,2017-11-19,attended
13163,154,4,2017-11-26,excused
13164,154,4,2017-12-03,attended
13165,154,4,2017-12-10,absent
13166,154,4,2017-12-17,attended
13167,154,4,2017-12-24,attended
13168,154,4,2017-12-31,excused
13169,154,4,2018-01-07,attended
13170,154,4,2018-01-14,excused
13171,154,4,2018-01-21,attended
13172,154,4,2018-01-28,attended
13173,154,4,2018-02-04,excused
13174,154,4,2018-02-11,attended
13175,154,4,2018-02-18,attended
13176,154,4,2018-02-25,excused
13177,154,4,2018-03-04,attended
13178,154,4,2018-03-11,attended
13179,154,4,2018-03-18,absent
13180,154,4,2018-03-25,attended
13181,154,4,2018-04-01,attended
13182,154,4,2018-04-08,attended
13183,154,4,2018-04-15,attended
13184,154,4,2018-04-22,attended
13185,154,4,2018-04-29,attended
13186,154,4,2018-05-06,absent
13187,154,4,2018-05-13,attended
13188,154,4,2018-05-20,excused
13189,154,4,2018-05-27,attended
13190,154,4,2018-06-03,attended
13191,154,4,2018-06-10,attended
13192,154,4,2018-06-17,attended
13193,154,4,2018-06-24,attended
13194,154,4,2018-07-01,attended
13195,154,4,2018-07-08,absent
13196,154,4,2018-07-15,attended
13197,154,4,2018-07-22,attended
13198,154,4,2018-07-29,attended
13199,154,4,2018-08-05,attended
13200,154,4,2018-08-12,attended
13201,154,4,2018-08-19,attended
13202,154,4,2018-08-26,attended
13203,154,4,2018-09-02,attended
13204,154,4,2018-09-09,attended
13205,154,4,2018-09-16,attended
13206,154,4,2018-09-23,absent
13207,154,4,2018-09-30,absent
13208,154,4,2018-10-07,attended
13209,154,4,2018-10-14,attended
13210,154,4,2018-10-21,attended
13211,154,4,2018-10-28,attended
13212,154,4,2018-11-04,attended
13213,154,4,2018-11-11,attended
13214,154,4,2018-11-18,attended
13215,154,4,2018-11-25,attended
13216,154,4,2018-12-02,attended
13217,154,4,2018-12-09,attended
13218,154,4,2018-12-16,attended
13219,154,4,2018-12-23,attended
13220,154,4,2018-12-30,attended
13221,154,4,2019-01-06,attended
13222,154,4,2019-01-13,attended
13223,154,4,2019-01-20,attended
13224,154,4,2019-01-27,attended
13225,154,4,2019-02-03,absent
13226,154,4,2019-02-10,attended
13227,154,4,2019-02-17,excused
13228,154,4,2019-02-24,attended
13229,154,4,2019-03-03,attended
13230,154,4,2019-03-10,attended
13231,154,4,2019-03-17,absent
13232,154,4,2019-03-24,attended
13233,154,4,2019-03-31,absent
13234,154,4,2019-04-07,attended
13235,154,4,2019-04-14,attended
13236,154,4,2019-04-21,attended
13237,154,4,2019-04-28,absent
13238,154,4,2019-05-05,attended
13239,154,4,2019-05-12,attended
13240,154,4,2019-05-19,absent
13241,154,4,2019-05-26,absent
13242,154,4,2019-06-02,attended
13243,154,4,2019-06-09,attended
13244,154,4,2019-06-16,attended
13245,154,4,2019-06-23,absent
13246,154,4,2019-06-30,attended
13247,154,4,2019-07-07,attended
13248,154,4,2019-07-14,absent
13249,154,4,2019-07-21,attended
13250,154,4,2019-07-28,absent
13251,154,4,2019-08-04,absent
13252,154,4,2019-08-11,attended
13253,154,4,2019-08-18,attended
13254,154,4,2019-08-25,attended
13255,154,4,2019-09-01,absent
13256,154,4,2019-09-08,attended
13257,154,4,2019-09-15,attended
13258,154,4,2019-09-22,excused
13259,154,4,2019-09-29,absent
13260,154,4,2019-10-06,attended
13261,154,4,2019-10-13,attended
13262,154,4,2019-10-20,attended
13263,154,4,2019-10-27,attended
13264,154,4,2019-11-03,attended
13265,154,4,2019-11-10,attended
13266,154,4,2019-11-17,attended
13267,154,4,2019-11-24,attended
13268,154,4,2019-12-01,attended
13269,154,4,2019-12-08,absent
13270,154,4,2019-12-15,absent
13271,154,4,2019-12-22,absent
13272,154,4,2019-12-29,attended
13273,155,1,2018-03-18,attended
13274,155,1,2018-03-25,attended
13275,155,1,2018-04-01,excused
13276,155,1,2018-04-08,attended
13277,155,1,2018-04-15,excused
13278,155,1,2018-04-22,attended
13279,155,1,2018-04-29,absent
13280,155,1,2018-05-06,attended
13281,155,1,2018-05-13,excused
13282,155,1,2018-05-20,attended
13283,155,1,2018-05-27,attended
13284,155,1,2018-06-03,attended
13285,155,1,2018-06-10,attended
13286,155,1,2018-06-17,attended
13287,155,1,2018-06-24,attended
13288,155,1,2018-07-01,attended
13289,155,1,2018-07-08,attended
13290,155,1,2018-07-15,excused
13291,155,1,2018-07-22,excused
13292,155,1,2018-07-29,attended
13293,155,1,2018-08-05,attended
13294,155,1,2018-08-12,absent
13295,155,1,2018-08-19,attended
13296,155,1,2018-08-26,attended
13297,155,1,2018-09-02,attended
13298,155,1,2018-09-09,attended
13299,155,1,2018-09-16,excused
13300,155,1,2018-09-23,absent
13301,155,1,2018-09-30,absent
13302,155,1,2018-10-07,attended
13303,155,1,2018-10-14,attended
13304,155,1,2018-10-21,attended
13305,155,1,2018-10-28,attended
13306,155,1,2018-11-04,attended
13307,155,1,2018-11-11,attended
13308,155,1,2018-11-18,absent
13309,155,1,2018-11-25,attended
13310,155,1,2018-12-02,attended
13311,155,1,2018-12-09,attended
13312,155,1,2018-12-16,excused
13313,155,1,2018-12-23,excused
13314,155,1,2018-12-30,attended
13315,155,1,2019-01-06,attended
13316,155,1,2019-01-13,attended
13317,155,1,2019-01-20,excused
13318,155,1,2019-01-27,attended
13319,155,1,2019-02-03,attended
13320,155,1,2019-02-10,attended
13321,155,1,2019-02-17,attended
13322,155,1,2019-02-24,attended
13323,155,1,2019-03-03,attended
13324,155,1,2019-03-10,absent
13325,155,1,2019-03-17,excused
13326,155,1,2019-03-24,attended
13327,155,1,2019-03-31,attended
13328,155,1,2019-04-07,attended
13329,155,1,2019-04-14,attended
13330,155,1,2019-04-21,absent
13331,155,1,2019-04-28,attended
13332,155,1,2019-05-05,attended
13333,155,1,2019-05-12,attended
13334,155,1,2019-05-19,absent
13335,155,1,2019-05-26,attended
13336,155,1,2019-06-02,attended
13337,155,1,2019-06-09,excused
13338,155,1,2019-06-16,attended
13339,155,1,2019-06-23,attended
13340,155,1,2019-06-30,attended
13341,155,1,2019-07-07,attended
13342,155,1,2019-07-14,attended
13343,155,1,2019-07-21,attended
13344,155,1,2019-07-28,attended
13345,155,1,2019-08-04,attended
13346,155,1,2019-08-11,attended
13347,155,1,2019-08-18,absent
13348,155,1,2019-08-25,attended
13349,155,1,2019-09-01,attended
13350,155,1,2019-09-08,attended
13351,155,1,2019-09-15,absent
13352,155,1,2019-09-22,attended
13353,155,1,2019-09-29,attended
13354,155,1,2019-10-06,attended
13355,155,1,2019-10-13,attended
13356,155,1,2019-10-20,attended
13357,155,1,2019-10-27,attended
13358,155,1,2019-11-03,attended
13359,155,1,2019-11-10,attended
13360,155,1,2019-11-17,attended
13361,155,1,2019-11-24,attended
13362,155,1,2019-12-01,attended
13363,155,1,2019-12-08,attended
13364,155,1,2019-12-15,attended
13365,155,1,2019-12-22,attended
13366,155,1,2019-12-29,excused
13367,156,8,2017-07-16,attended
13368,156,8,2017-07-23,attended
13369,156,8,2017-07-30,attended
13370,156,8,2017-08-06,attended
13371,156,8,2017-08-13,attended
13372,156,8,2017-08-20,attended
13373,156,8,2017-08-27,attended
13374,156,8,2017-09-03,attended
13375,156,8,2017-09-10,attended
13376,156,8,2017-09-17,attended
13377,156,8,2017-09-24,attended
13378,156,8,2017-10-01,attended
13379,156,8,2017-10-08,attended
13380,156,8,2017-10-15,attended
13381,156,8,2017-10-22,attended
13382,156,8,2017-10-29,excused
13383,156,8,2017-11-05,absent
13384,156,8,2017-11-12,attended
13385,156,8,2017-11-19,excused
13386,156,8,2017-11-26,attended
13387,156,8,2017-12-03,attended
13388,156,8,2017-12-10,excused
13389,156,8,2017-12-17,attended
13390,156,8,2017-12-24,attended
13391,156,8,2017-12-31,attended
13392,156,8,2018-01-07,attended
13393,156,8,2018-01-14,absent
13394,156,8,2018-01-21,attended
13395,156,8,2018-01-28,attended
13396,156,8,2018-02-04,attended
13397,156,8,2018-02-11,attended
13398,156,8,2018-02-18,attended
13399,156,8,2018-02-25,attended
13400,156,8,2018-03-04,excused
13401,156,8,2018-03-11,attended
13402,156,8,2018-03-18,attended
13403,156,8,2018-03-25,attended
13404,156,8,2018-04-01,attended
13405,156,8,2018-04-08,attended
13406,156,8,2018-04-15,attended
13407,156,8,2018-04-22,attended
13408,156,8,2018-04-29,attended
13409,156,8,2018-05-06,excused
13410,156,8,2018-05-13,attended
13411,156,8,2018-05-20,attended
13412,156,8,2018-05-27,excused
13413,156,8,2018-06-03,attended
13414,156,8,2018-06-10,attended
13415,156,8,2018-06-17,attended
13416,156,8,2018-06-24,attended
13417,156,8,2018-07-01,absent
13418,156,8,2018-07-08,attended
13419,156,8,2018-07-15,attended
13420,156,8,2018-07-22,attended
13421,156,8,2018-07-29,attended
13422,156,8,2018-08-05,attended
13423,156,8,2018-08-12,attended
13424,156,8,2018-08-19,attended
13425,156,8,2018-08-26,attended
13426,156,8,2018-09-02,attended
13427,156,8,2018-09-09,attended
13428,156,8,2018-09-16,attended
13429,156,8,2018-09-23,attended
13430,156,8,2018-09-30,attended
13431,156,8,2018-10-07,absent
13432,156,8,2018-10-14,attended
13433,156,8,2018-10-21,attended
13434,156,8,2018-10-28,attended
13435,156,8,2018-11-04,attended
13436,156,8,2018-11-11,attended
13437,156,8,2018-11-18,attended
13438,156,8,2018-11-25,attended
13439,156,8,2018-12-02,attended
13440,156,8,2018-12-09,attended
13441,156,8,2018-12-16,attended
13442,156,8,2018-12-23,excused
13443,156,8,2018-12-30,absent
13444,156,8,2019-01-06,attended
13445,156,8,2019-01-13,attended
13446,156,8,2019-01-20,absent
13447,156,8,2019-01-27,attended
13448,156,8,2019-02-03,attended
13449,156,8,2019-02-10,attended
13450,156,8,2019-02-17,attended
13451,156,8,2019-02-24,excused
13452,156,8,2019-03-03,attended
13453,156,8,2019-03-10,attended
13454,156,8,2019-03-17,absent
13455,156,8,2019-03-24,absent
13456,156,8,2019-03-31,attended
13457,156,8,2019-04-07,excused
13458,156,8,2019-04-14,attended
13459,156,8,2019-04-21,excused
13460,156,8,2019-04-28,attended
13461,156,8,2019-05-05,excused
13462,156,8,2019-05-12,attended
13463,156,8,2019-05-19,attended
13464,156,8,2019-05-26,attended
13465,156,8,2019-06-02,attended
13466,156,8,2019-06-09,attended
13467,156,8,2019-06-16,attended
13468,156,8,2019-06-23,attended
13469,156,8,2019-06-30,attended
13470,156,8,2019-07-07,attended
13471,156,8,2019-07-14,attended
13472,156,8,2019-07-21,attended
13473,156,8,2019-07-28,attended
13474,156,8,2019-08-04,attended
13475,156,8,2019-08-11,attended
13476,156,8,2019-08-18,attended
13477,156,8,2019-08-25,attended
13478,156,8,2019-09-01,excused
13479,156,8,2019-09-08,attended
13480,156,8,2019-09-15,attended
13481,156,8,2019-09-22,absent
13482,156,8,2019-09-29,excused
13483,156,8,2019-10-06,attended
13484,156,8,2019-10-13,attended
13485,156,8,2019-10-20,attended
13486,156,8,2019-10-27,attended
13487,156,8,2019-11-03,attended
13488,156,8,2019-11-10,excused
13489,156,8,2019-11-17,attended
13490,156,8,2019-11-24,attended
13491,156,8,2019-12-01,attended
13492,156,8,2019-12-08,attended
13493,156,8,2019-12-15,attended
13494,156,8,2019-12-22,attended
13495,156,8,2019-12-29,excused
13496,157,4,2018-06-24,attended
13497,157,4,2018-07-01,excused
13498,157,4,2018-07-08,attended
13499,157,4,2018-07-15,attended
13500,157,4,2018-07-22,attended
13501,157,4,2018-07-29,excused
13502,157,4,2018-08-05,attended
13503,157,4,2018-08-12,attended
13504,157,4,2018-08-19,attended
13505,157,4,2018-08-26,attended
13506,157,4,2018-09-02,excused
13507,157,4,2018-09-09,attended
13508,157,4,2018-09-16,attended
13509,157,4,2018-09-23,attended
13510,157,4,2018-09-30,attended
13511,157,4,2018-10-07,attended
13512,157,4,2018-10-14,absent
13513,157,4,2018-10-21,attended
13514,157,4,2018-10-28,attended
13515,157,4,2018-11-04,excused
13516,157,4,2018-11-11,attended
13517,157,4,2018-11-18,attended
13518,157,4,2018-11-25,attended
13519,157,4,2018-12-02,absent
13520,157,4,2018-12-09,attended
13521,157,4,2018-12-16,absent
13522,157,4,2018-12-23,attended
13523,157,4,2018-12-30,attended
13524,157,4,2019-01-06,attended
13525,157,4,2019-01-13,attended
13526,157,4,2019-01-20,excused
13527,157,4,2019-01-27,attended
13528,157,4,2019-02-03,attended
13529,157,4,2019-02-10,attended
13530,157,4,2019-02-17,attended
13531,157,4,2019-02-24,attended
13532,157,4,2019-03-03,excused
13533,157,4,2019-03-10,attended
13534,157,4,2019-03-17,attended
13535,157,4,2019-03-24,attended
13536,157,4,2019-03-31,attended
13537,157,4,2019-04-07,attended
13538,157,4,2019-04-14,attended
13539,157,4,2019-04-21,attended
13540,157,4,2019-04-28,absent
13541,157,4,2019-05-05,attended
13542,157,4,2019-05-12,attended
13543,157,4,2019-05-19,attended
13544,157,4,2019-05-26,attended
13545,157,4,2019-06-02,attended
13546,157,4,2019-06-09,attended
13547,157,4,2019-06-16,excused
13548,157,4,2019-06-23,attended
13549,157,4,2019-06-30,attended
13550,157,4,2019-07-07,attended
13551,157,4,2019-07-14,attended
13552,157,4,2019-07-21,attended
13553,157,4,2019-07-28,attended
13554,157,4,2019-08-04,excused
13555,157,4,2019-08-11,attended
